latitude,longitude,elevation_m,slope_deg
23.4,96.25,291.0,6.78
23.4,96.3,208.0,0.48
23.4,96.35,223.0,3.56
23.4,96.4,184.0,0.81
23.4,96.45,208.0,2.29
23.45,89.5,11.0,0.07
23.45,89.55,14.0,0.38
23.45,89.6,16.0,0.7
23.45,89.65,10.0,0.37
23.45,89.7,16.0,0.37
23.45,89.75,11.0,0.43
23.45,89.8,9.0,0.5
23.45,89.85,7.0,0.24
23.45,89.9,6.0,0.96
23.45,89.95,5.0,0.35
23.45,90.0,8.0,0.62
23.45,90.05,6.0,0.19
23.45,90.1,1.0,0.98
23.45,90.15,1.0,0.0
23.45,90.2,1.0,0.0
23.45,90.25,1.0,0.0
23.45,90.3,2.0,0.29
23.45,90.35,0.0,0.14
23.45,90.4,7.0,0.39
23.45,90.45,6.0,0.17
23.45,90.5,8.0,0.36
23.45,90.55,8.0,1.11
23.45,90.6,6.0,0.46
23.45,90.65,3.0,0.34
23.45,90.7,6.0,0.44
23.45,90.75,5.0,0.27
23.45,90.8,7.0,0.31
23.45,90.85,6.0,0.09
23.45,90.9,8.0,0.49
23.45,90.95,10.0,0.16
23.45,91.0,8.0,0.47
23.45,91.05,11.0,0.49
23.45,91.1,14.0,0.11
23.45,91.15,10.0,0.63
23.45,91.2,15.0,0.22
23.45,91.25,17.0,0.53
23.45,91.3,45.0,1.24
23.45,91.35,66.0,1.35
23.45,91.4,37.0,1.69
23.45,91.45,42.0,2.24
23.45,91.5,42.0,0.48
23.45,91.55,70.0,0.55
23.45,91.6,68.0,1.62
23.45,91.65,75.0,0.25
23.45,91.7,55.0,1.22
23.45,91.75,67.0,1.39
23.45,91.8,182.0,7.11
23.45,91.85,104.0,0.63
23.45,91.9,94.0,0.78
23.45,91.95,144.0,4.89
23.45,92.0,68.0,7.93
23.45,92.05,109.0,1.3
23.45,92.1,109.0,1.46
23.45,92.15,283.0,4.1
23.45,92.2,129.0,3.78
23.45,92.25,202.0,2.25
23.45,92.3,150.0,7.81
23.45,92.35,128.0,5.25
23.45,92.4,169.0,3.43
23.45,92.45,177.0,4.85
23.45,92.5,544.0,26.15
23.45,92.55,329.0,19.79
23.45,92.6,900.0,9.91
23.45,92.65,359.0,10.74
23.45,92.7,335.0,6.53
23.45,92.75,1194.0,32.25
23.45,92.8,1033.0,14.72
23.45,92.85,942.0,14.4
23.45,92.9,801.0,15.62
23.45,92.95,1175.0,23.51
23.45,93.0,1341.0,15.01
23.45,93.05,1337.0,15.13
23.45,93.1,589.0,12.97
23.45,93.15,811.0,22.2
23.45,93.2,1230.0,27.06
23.45,93.25,1067.0,19.06
23.45,93.3,1354.0,10.62
23.45,93.35,1328.0,0.98
23.45,93.4,982.0,16.18
23.45,93.45,1124.0,8.89
23.45,93.5,1639.0,19.38
23.45,93.55,783.0,4.75
23.45,93.6,878.0,21.17
23.45,93.65,864.0,25.2
23.45,93.7,989.0,22.66
23.45,93.75,1828.0,19.5
23.45,93.8,1963.0,25.87
23.45,93.85,701.0,11.53
23.45,93.9,1043.0,23.58
23.45,93.95,428.0,14.76
23.45,94.0,662.0,17.75
23.45,94.05,132.0,0.28
23.45,94.1,139.0,0.19
23.45,94.15,286.0,6.69
23.45,94.2,376.0,2.79
23.45,94.25,612.0,13.33
23.45,94.3,198.0,9.85
23.45,94.35,128.0,2.59
23.45,94.4,146.0,1.49
23.45,94.45,152.0,2.5
23.45,94.5,258.0,4.16
23.45,94.55,320.0,5.65
23.45,94.6,318.0,3.5
23.45,94.65,351.0,1.92
23.45,94.7,306.0,4.03
23.45,94.75,369.0,0.4
23.45,94.8,405.0,5.08
23.45,94.85,425.0,5.54
23.45,94.9,408.0,0.58
23.45,94.95,402.0,4.02
23.45,95.0,340.0,7.37
23.45,95.05,314.0,6.86
23.45,95.1,237.0,1.46
23.45,95.15,203.0,0.19
23.45,95.2,195.0,2.53
23.45,95.25,191.0,1.34
23.45,95.3,186.0,0.87
23.45,95.35,178.0,3.01
23.45,95.4,164.0,0.76
23.45,95.45,169.0,0.51
23.45,95.5,179.0,0.43
23.45,95.55,182.0,0.43
23.45,95.6,191.0,0.1
23.45,95.65,217.0,0.65
23.45,95.7,223.0,0.38
23.45,95.75,285.0,4.11
23.45,95.8,273.0,2.28
23.45,95.85,265.0,1.17
23.45,95.9,323.0,4.76
23.45,95.95,392.0,10.45
23.45,96.0,80.0,0.08
23.45,96.05,98.0,0.67
23.45,96.1,114.0,0.92
23.45,96.15,137.0,1.28
23.45,96.2,152.0,1.22
23.45,96.25,152.0,0.66
23.45,96.3,228.0,0.98
23.45,96.35,194.0,1.29
23.45,96.4,197.0,1.14
23.45,96.45,176.0,2.58
23.5,89.5,9.0,1.31
23.5,89.55,11.0,0.58
23.5,89.6,9.0,0.2
23.5,89.65,9.0,0.2
23.5,89.7,12.0,0.18
23.5,89.75,10.0,0.28
23.5,89.8,3.0,0.0
23.5,89.85,9.0,0.62
23.5,89.9,8.0,0.56
23.5,89.95,8.0,0.17
23.5,90.0,10.0,0.13
23.5,90.05,12.0,0.46
23.5,90.1,1.0,0.0
23.5,90.15,1.0,0.0
23.5,90.2,1.0,0.0
23.5,90.25,4.0,0.4
23.5,90.3,8.0,0.4
23.5,90.35,6.0,0.36
23.5,90.4,4.0,0.23
23.5,90.45,7.0,0.43
23.5,90.5,4.0,0.31
23.5,90.55,7.0,0.19
23.5,90.6,3.0,1.12
23.5,90.65,7.0,0.6
23.5,90.7,3.0,0.53
23.5,90.75,7.0,0.3
23.5,90.8,9.0,0.22
23.5,90.85,8.0,0.2
23.5,90.9,11.0,0.44
23.5,90.95,10.0,0.68
23.5,91.0,8.0,0.71
23.5,91.05,11.0,0.18
23.5,91.1,11.0,0.77
23.5,91.15,9.0,0.4
23.5,91.2,16.0,0.26
23.5,91.25,24.0,0.05
23.5,91.3,20.0,0.19
23.5,91.35,43.0,1.26
23.5,91.4,18.0,0.07
23.5,91.45,33.0,1.09
23.5,91.5,40.0,0.78
23.5,91.55,81.0,0.45
23.5,91.6,119.0,3.98
23.5,91.65,65.0,1.75
23.5,91.7,64.0,1.99
23.5,91.75,66.0,3.85
23.5,91.8,116.0,1.51
23.5,91.85,92.0,1.67
23.5,91.9,113.0,1.61
23.5,91.95,130.0,3.96
23.5,92.0,90.0,0.85
23.5,92.05,120.0,2.07
23.5,92.1,100.0,1.46
23.5,92.15,124.0,0.94
23.5,92.2,106.0,0.54
23.5,92.25,237.0,6.37
23.5,92.3,187.0,6.49
23.5,92.35,113.0,11.59
23.5,92.4,382.0,19.97
23.5,92.45,288.0,13.06
23.5,92.5,702.0,24.18
23.5,92.55,478.0,22.8
23.5,92.6,565.0,23.31
23.5,92.65,536.0,8.25
23.5,92.7,826.0,27.83
23.5,92.75,942.0,15.51
23.5,92.8,382.0,16.51
23.5,92.85,811.0,13.49
23.5,92.9,965.0,10.6
23.5,92.95,1372.0,28.58
23.5,93.0,724.0,14.7
23.5,93.05,749.0,18.14
23.5,93.1,603.0,5.96
23.5,93.15,1047.0,19.76
23.5,93.2,1139.0,11.11
23.5,93.25,1176.0,24.08
23.5,93.3,1369.0,10.55
23.5,93.35,1331.0,11.9
23.5,93.4,843.0,4.02
23.5,93.45,1247.0,18.81
23.5,93.5,1387.0,14.29
23.5,93.55,1055.0,22.23
23.5,93.6,1140.0,19.32
23.5,93.65,1068.0,23.6
23.5,93.7,1391.0,30.88
23.5,93.75,1920.0,30.83
23.5,93.8,1979.0,26.84
23.5,93.85,1641.0,18.55
23.5,93.9,1070.0,12.99
23.5,93.95,1116.0,30.65
23.5,94.0,201.0,1.94
23.5,94.05,145.0,0.32
23.5,94.1,151.0,0.39
23.5,94.15,221.0,5.59
23.5,94.2,443.0,2.95
23.5,94.25,295.0,5.09
23.5,94.3,299.0,12.58
23.5,94.35,453.0,11.8
23.5,94.4,155.0,5.24
23.5,94.45,147.0,1.82
23.5,94.5,248.0,5.47
23.5,94.55,198.0,1.13
23.5,94.6,348.0,3.81
23.5,94.65,339.0,1.82
23.5,94.7,299.0,4.89
23.5,94.75,343.0,9.19
23.5,94.8,392.0,3.23
23.5,94.85,463.0,5.29
23.5,94.9,465.0,1.2
23.5,94.95,426.0,3.41
23.5,95.0,407.0,2.85
23.5,95.05,264.0,4.43
23.5,95.1,213.0,3.06
23.5,95.15,238.0,1.12
23.5,95.2,209.0,1.35
23.5,95.25,257.0,2.14
23.5,95.3,180.0,1.61
23.5,95.35,161.0,0.09
23.5,95.4,163.0,0.68
23.5,95.45,169.0,0.75
23.5,95.5,180.0,2.51
23.5,95.55,198.0,0.06
23.5,95.6,196.0,0.12
23.5,95.65,251.0,6.69
23.5,95.7,211.0,0.6
23.5,95.75,236.0,7.08
23.5,95.8,236.0,3.16
23.5,95.85,275.0,1.36
23.5,95.9,316.0,2.42
23.5,95.95,393.0,0.19
23.5,96.0,80.0,4.39
23.5,96.05,85.0,0.1
23.5,96.1,108.0,0.25
23.5,96.15,155.0,2.39
23.5,96.2,122.0,0.61
23.5,96.25,130.0,0.4
23.5,96.3,255.0,5.0
23.5,96.35,256.0,4.26
23.5,96.4,192.0,0.9
23.5,96.45,163.0,0.81
23.55,89.5,13.0,2.12
23.55,89.55,10.0,0.43
23.55,89.6,11.0,0.24
23.55,89.65,8.0,0.28
23.55,89.7,11.0,0.28
23.55,89.75,10.0,0.46
23.55,89.8,9.0,0.32
23.55,89.85,8.0,0.97
23.55,89.9,13.0,0.29
23.55,89.95,7.0,0.26
23.55,90.0,11.0,0.14
23.55,90.05,1.0,0.0
23.55,90.1,1.0,0.0
23.55,90.15,1.0,0.06
23.55,90.2,6.0,0.22
23.55,90.25,5.0,0.68
23.55,90.3,12.0,0.57
23.55,90.35,6.0,0.53
23.55,90.4,5.0,0.24
23.55,90.45,4.0,0.25
23.55,90.5,11.0,0.09
23.55,90.55,5.0,0.26
23.55,90.6,6.0,0.85
23.55,90.65,7.0,0.38
23.55,90.7,5.0,0.6
23.55,90.75,5.0,0.5
23.55,90.8,9.0,0.19
23.55,90.85,7.0,0.11
23.55,90.9,13.0,0.31
23.55,90.95,8.0,0.18
23.55,91.0,10.0,0.74
23.55,91.05,13.0,0.53
23.55,91.1,11.0,0.25
23.55,91.15,13.0,0.5
23.55,91.2,24.0,0.16
23.55,91.25,64.0,1.11
23.55,91.3,27.0,1.88
23.55,91.35,26.0,0.9
23.55,91.4,25.0,0.56
23.55,91.45,29.0,1.39
23.55,91.5,45.0,1.23
23.55,91.55,66.0,2.99
23.55,91.6,140.0,1.39
23.55,91.65,32.0,0.93
23.55,91.7,92.0,2.01
23.55,91.75,187.0,9.48
23.55,91.8,108.0,1.58
23.55,91.85,118.0,2.27
23.55,91.9,127.0,1.3
23.55,91.95,222.0,5.54
23.55,92.0,100.0,1.91
23.55,92.05,156.0,11.76
23.55,92.1,132.0,2.16
23.55,92.15,97.0,3.48
23.55,92.2,146.0,4.84
23.55,92.25,365.0,19.95
23.55,92.3,132.0,1.15
23.55,92.35,361.0,22.22
23.55,92.4,278.0,12.1
23.55,92.45,404.0,7.67
23.55,92.5,685.0,26.81
23.55,92.55,451.0,16.64
23.55,92.6,685.0,15.66
23.55,92.65,353.0,7.69
23.55,92.7,623.0,26.54
23.55,92.75,416.0,3.47
23.55,92.8,338.0,19.55
23.55,92.85,968.0,32.18
23.55,92.9,589.0,7.16
23.55,92.95,1686.0,21.23
23.55,93.0,643.0,2.53
23.55,93.05,706.0,14.03
23.55,93.1,636.0,11.04
23.55,93.15,999.0,19.38
23.55,93.2,1212.0,15.61
23.55,93.25,1618.0,32.96
23.55,93.3,1497.0,15.08
23.55,93.35,1531.0,16.71
23.55,93.4,1155.0,16.69
23.55,93.45,1343.0,21.67
23.55,93.5,1268.0,5.67
23.55,93.55,1422.0,19.26
23.55,93.6,1705.0,19.83
23.55,93.65,874.0,19.95
23.55,93.7,1040.0,31.64
23.55,93.75,1351.0,28.15
23.55,93.8,1803.0,10.87
23.55,93.85,1220.0,31.45
23.55,93.9,952.0,16.05
23.55,93.95,580.0,20.62
23.55,94.0,253.0,2.99
23.55,94.05,185.0,1.47
23.55,94.1,245.0,4.26
23.55,94.15,200.0,2.15
23.55,94.2,435.0,6.0
23.55,94.25,403.0,2.49
23.55,94.3,460.0,6.42
23.55,94.35,297.0,6.59
23.55,94.4,318.0,7.09
23.55,94.45,119.0,4.46
23.55,94.5,143.0,1.81
23.55,94.55,163.0,4.76
23.55,94.6,257.0,8.2
23.55,94.65,343.0,1.09
23.55,94.7,411.0,2.27
23.55,94.75,376.0,4.81
23.55,94.8,404.0,3.61
23.55,94.85,405.0,6.21
23.55,94.9,465.0,7.13
23.55,94.95,598.0,3.07
23.55,95.0,351.0,4.3
23.55,95.05,262.0,1.15
23.55,95.1,261.0,1.0
23.55,95.15,240.0,2.16
23.55,95.2,236.0,1.04
23.55,95.25,254.0,2.3
23.55,95.3,198.0,1.42
23.55,95.35,180.0,1.76
23.55,95.4,164.0,0.95
23.55,95.45,197.0,2.09
23.55,95.5,184.0,1.27
23.55,95.55,203.0,1.36
23.55,95.6,194.0,0.66
23.55,95.65,209.0,1.37
23.55,95.7,199.0,0.57
23.55,95.75,206.0,0.55
23.55,95.8,237.0,1.98
23.55,95.85,228.0,0.29
23.55,95.9,298.0,4.21
23.55,95.95,367.0,11.65
23.55,96.0,111.0,4.28
23.55,96.05,86.0,0.1
23.55,96.1,104.0,1.15
23.55,96.15,515.0,19.02
23.55,96.2,197.0,3.5
23.55,96.25,151.0,0.62
23.55,96.3,142.0,0.28
23.55,96.35,188.0,2.18
23.55,96.4,213.0,1.91
23.55,96.45,163.0,0.51
23.6,89.5,8.0,0.55
23.6,89.55,9.0,0.08
23.6,89.6,14.0,0.94
23.6,89.65,7.0,0.5
23.6,89.7,12.0,0.11
23.6,89.75,14.0,0.77
23.6,89.8,11.0,0.53
23.6,89.85,15.0,0.99
23.6,89.9,10.0,0.2
23.6,89.95,1.0,0.0
23.6,90.0,1.0,0.0
23.6,90.05,1.0,0.0
23.6,90.1,7.0,0.11
23.6,90.15,10.0,0.26
23.6,90.2,6.0,0.13
23.6,90.25,4.0,0.41
23.6,90.3,5.0,0.47
23.6,90.35,7.0,0.11
23.6,90.4,4.0,0.1
23.6,90.45,7.0,0.35
23.6,90.5,9.0,0.45
23.6,90.55,7.0,0.07
23.6,90.6,0.0,0.0
23.6,90.65,5.0,0.12
23.6,90.7,6.0,0.32
23.6,90.75,7.0,0.45
23.6,90.8,8.0,0.07
23.6,90.85,10.0,0.1
23.6,90.9,7.0,0.54
23.6,90.95,11.0,0.23
23.6,91.0,14.0,0.26
23.6,91.05,8.0,0.21
23.6,91.1,6.0,0.46
23.6,91.15,11.0,0.82
23.6,91.2,51.0,1.94
23.6,91.25,34.0,1.02
23.6,91.3,24.0,1.67
23.6,91.35,49.0,1.67
23.6,91.4,42.0,1.06
23.6,91.45,55.0,1.45
23.6,91.5,72.0,2.15
23.6,91.55,59.0,2.96
23.6,91.6,191.0,3.5
23.6,91.65,66.0,2.59
23.6,91.7,95.0,2.05
23.6,91.75,175.0,8.05
23.6,91.8,103.0,1.41
23.6,91.85,123.0,1.82
23.6,91.9,162.0,5.42
23.6,91.95,293.0,4.85
23.6,92.0,125.0,6.53
23.6,92.05,175.0,1.6
23.6,92.1,332.0,11.06
23.6,92.15,145.0,1.23
23.6,92.2,187.0,7.66
23.6,92.25,492.0,20.38
23.6,92.3,117.0,5.78
23.6,92.35,616.0,10.39
23.6,92.4,454.0,22.6
23.6,92.45,684.0,7.33
23.6,92.5,404.0,1.15
23.6,92.55,494.0,22.19
23.6,92.6,1012.0,18.26
23.6,92.65,443.0,26.58
23.6,92.7,529.0,22.19
23.6,92.75,611.0,18.59
23.6,92.8,309.0,4.28
23.6,92.85,1264.0,10.84
23.6,92.9,430.0,19.6
23.6,92.95,1489.0,4.57
23.6,93.0,918.0,19.84
23.6,93.05,679.0,13.71
23.6,93.1,900.0,16.47
23.6,93.15,841.0,18.75
23.6,93.2,981.0,15.08
23.6,93.25,1130.0,11.85
23.6,93.3,1541.0,8.78
23.6,93.35,1418.0,26.26
23.6,93.4,1403.0,22.93
23.6,93.45,1333.0,13.63
23.6,93.5,1328.0,9.14
23.6,93.55,1969.0,19.14
23.6,93.6,912.0,26.24
23.6,93.65,756.0,13.27
23.6,93.7,1606.0,14.1
23.6,93.75,1390.0,25.47
23.6,93.8,1993.0,33.7
23.6,93.85,1401.0,25.61
23.6,93.9,1180.0,13.49
23.6,93.95,498.0,16.64
23.6,94.0,845.0,6.68
23.6,94.05,652.0,14.21
23.6,94.1,406.0,14.47
23.6,94.15,230.0,3.03
23.6,94.2,309.0,7.37
23.6,94.25,500.0,7.27
23.6,94.3,312.0,5.67
23.6,94.35,229.0,12.17
23.6,94.4,295.0,6.51
23.6,94.45,135.0,2.9
23.6,94.5,133.0,0.72
23.6,94.55,149.0,1.32
23.6,94.6,176.0,0.59
23.6,94.65,229.0,4.8
23.6,94.7,330.0,6.86
23.6,94.75,348.0,1.57
23.6,94.8,343.0,3.52
23.6,94.85,350.0,2.24
23.6,94.9,467.0,7.49
23.6,94.95,575.0,4.25
23.6,95.0,383.0,3.07
23.6,95.05,371.0,11.26
23.6,95.1,243.0,0.25
23.6,95.15,252.0,0.96
23.6,95.2,209.0,1.36
23.6,95.25,239.0,0.66
23.6,95.3,201.0,1.41
23.6,95.35,203.0,0.25
23.6,95.4,192.0,0.24
23.6,95.45,185.0,0.91
23.6,95.5,177.0,0.34
23.6,95.55,184.0,1.27
23.6,95.6,197.0,1.26
23.6,95.65,186.0,0.21
23.6,95.7,215.0,6.89
23.6,95.75,208.0,1.61
23.6,95.8,233.0,2.25
23.6,95.85,269.0,1.21
23.6,95.9,287.0,7.41
23.6,95.95,458.0,9.91
23.6,96.0,230.0,13.68
23.6,96.05,81.0,0.42
23.6,96.1,121.0,18.15
23.6,96.15,366.0,15.31
23.6,96.2,261.0,1.7
23.6,96.25,220.0,4.06
23.6,96.3,226.0,2.7
23.6,96.35,187.0,0.73
23.6,96.4,269.0,5.19
23.6,96.45,185.0,1.5
23.65,89.5,11.0,0.5
23.65,89.55,10.0,0.24
23.65,89.6,14.0,0.15
23.65,89.65,8.0,0.06
23.65,89.7,16.0,0.42
23.65,89.75,14.0,0.9
23.65,89.8,11.0,0.06
23.65,89.85,11.0,0.03
23.65,89.9,2.0,0.46
23.65,89.95,1.0,0.0
23.65,90.0,1.0,0.0
23.65,90.05,10.0,0.12
23.65,90.1,10.0,1.05
23.65,90.15,10.0,0.23
23.65,90.2,13.0,0.48
23.65,90.25,5.0,0.11
23.65,90.3,5.0,0.22
23.65,90.35,7.0,0.14
23.65,90.4,6.0,0.37
23.65,90.45,5.0,0.09
23.65,90.5,4.0,0.3
23.65,90.55,8.0,0.26
23.65,90.6,11.0,0.07
23.65,90.65,7.0,0.72
23.65,90.7,10.0,0.19
23.65,90.75,0.0,0.34
23.65,90.8,7.0,0.26
23.65,90.85,6.0,0.01
23.65,90.9,7.0,0.16
23.65,90.95,8.0,0.44
23.65,91.0,11.0,0.44
23.65,91.05,9.0,0.41
23.65,91.1,10.0,0.17
23.65,91.15,9.0,0.57
23.65,91.2,13.0,2.55
23.65,91.25,17.0,0.57
23.65,91.3,31.0,3.39
23.65,91.35,41.0,1.65
23.65,91.4,54.0,1.16
23.65,91.45,59.0,0.4
23.65,91.5,62.0,0.86
23.65,91.55,98.0,1.31
23.65,91.6,104.0,10.79
23.65,91.65,84.0,0.46
23.65,91.7,134.0,4.49
23.65,91.75,159.0,3.61
23.65,91.8,112.0,0.42
23.65,91.85,145.0,3.34
23.65,91.9,170.0,4.12
23.65,91.95,113.0,8.04
23.65,92.0,139.0,6.72
23.65,92.05,299.0,12.99
23.65,92.1,163.0,2.93
23.65,92.15,166.0,0.87
23.65,92.2,197.0,8.42
23.65,92.25,376.0,15.69
23.65,92.3,166.0,9.89
23.65,92.35,246.0,8.14
23.65,92.4,367.0,6.94
23.65,92.45,426.0,7.93
23.65,92.5,250.0,10.0
23.65,92.55,848.0,21.74
23.65,92.6,1010.0,17.47
23.65,92.65,720.0,20.15
23.65,92.7,902.0,22.75
23.65,92.75,753.0,5.55
23.65,92.8,557.0,10.75
23.65,92.85,778.0,25.81
23.65,92.9,367.0,9.2
23.65,92.95,829.0,13.32
23.65,93.0,981.0,29.36
23.65,93.05,1000.0,13.21
23.65,93.1,1024.0,21.37
23.65,93.15,1007.0,15.81
23.65,93.2,1305.0,22.38
23.65,93.25,1230.0,6.61
23.65,93.3,1817.0,8.28
23.65,93.35,1222.0,6.19
23.65,93.4,1103.0,7.52
23.65,93.45,1215.0,15.27
23.65,93.5,1094.0,12.61
23.65,93.55,1393.0,18.7
23.65,93.6,1666.0,13.11
23.65,93.65,722.0,27.56
23.65,93.7,759.0,19.7
23.65,93.75,1053.0,19.73
23.65,93.8,1505.0,29.06
23.65,93.85,1724.0,22.02
23.65,93.9,752.0,11.67
23.65,93.95,1226.0,30.13
23.65,94.0,834.0,26.34
23.65,94.05,649.0,16.87
23.65,94.1,379.0,12.6
23.65,94.15,199.0,2.09
23.65,94.2,237.0,4.33
23.65,94.25,566.0,8.91
23.65,94.3,430.0,10.01
23.65,94.35,318.0,5.35
23.65,94.4,118.0,1.0
23.65,94.45,120.0,1.51
23.65,94.5,172.0,2.39
23.65,94.55,232.0,2.72
23.65,94.6,312.0,3.01
23.65,94.65,242.0,2.98
23.65,94.7,243.0,3.74
23.65,94.75,356.0,9.77
23.65,94.8,405.0,1.19
23.65,94.85,347.0,5.47
23.65,94.9,442.0,4.76
23.65,94.95,415.0,6.36
23.65,95.0,382.0,2.98
23.65,95.05,463.0,4.35
23.65,95.1,230.0,1.85
23.65,95.15,225.0,1.86
23.65,95.2,235.0,1.5
23.65,95.25,182.0,4.32
23.65,95.3,188.0,3.0
23.65,95.35,186.0,1.49
23.65,95.4,198.0,1.11
23.65,95.45,170.0,0.46
23.65,95.5,177.0,1.92
23.65,95.55,197.0,0.35
23.65,95.6,182.0,1.07
23.65,95.65,187.0,0.76
23.65,95.7,213.0,0.81
23.65,95.75,206.0,1.54
23.65,95.8,199.0,0.12
23.65,95.85,277.0,12.28
23.65,95.9,307.0,8.51
23.65,95.95,571.0,5.32
23.65,96.0,268.0,10.79
23.65,96.05,87.0,0.21
23.65,96.1,90.0,0.2
23.65,96.15,99.0,0.58
23.65,96.2,140.0,8.5
23.65,96.25,178.0,3.74
23.65,96.3,235.0,5.16
23.65,96.35,216.0,2.02
23.65,96.4,183.0,0.57
23.65,96.45,190.0,1.85
23.7,89.5,10.0,0.27
23.7,89.55,9.0,0.24
23.7,89.6,11.0,0.08
23.7,89.65,12.0,0.65
23.7,89.7,17.0,0.21
23.7,89.75,13.0,0.28
23.7,89.8,10.0,0.4
23.7,89.85,1.0,0.0
23.7,89.9,1.0,0.0
23.7,89.95,1.0,0.13
23.7,90.0,1.0,0.0
23.7,90.05,9.0,0.12
23.7,90.1,6.0,0.73
23.7,90.15,7.0,0.06
23.7,90.2,7.0,0.6
23.7,90.25,4.0,0.35
23.7,90.3,7.0,0.24
23.7,90.35,6.0,0.29
23.7,90.4,10.0,0.21
23.7,90.45,9.0,0.22
23.7,90.5,9.0,0.73
23.7,90.55,11.0,0.24
23.7,90.6,7.0,0.57
23.7,90.65,6.0,0.99
23.7,90.7,5.0,0.07
23.7,90.75,0.0,0.69
23.7,90.8,7.0,0.28
23.7,90.85,6.0,0.3
23.7,90.9,8.0,0.46
23.7,90.95,7.0,0.11
23.7,91.0,10.0,0.46
23.7,91.05,10.0,0.37
23.7,91.1,6.0,0.37
23.7,91.15,12.0,0.75
23.7,91.2,32.0,1.14
23.7,91.25,29.0,0.1
23.7,91.3,37.0,1.54
23.7,91.35,35.0,1.58
23.7,91.4,31.0,0.88
23.7,91.45,42.0,2.16
23.7,91.5,81.0,2.15
23.7,91.55,138.0,4.47
23.7,91.6,93.0,1.55
23.7,91.65,66.0,2.08
23.7,91.7,143.0,1.55
23.7,91.75,200.0,13.22
23.7,91.8,132.0,1.82
23.7,91.85,179.0,2.73
23.7,91.9,138.0,1.69
23.7,91.95,184.0,1.44
23.7,92.0,210.0,9.83
23.7,92.05,192.0,15.32
23.7,92.1,266.0,8.56
23.7,92.15,133.0,6.44
23.7,92.2,302.0,12.78
23.7,92.25,298.0,9.5
23.7,92.3,169.0,10.15
23.7,92.35,533.0,21.28
23.7,92.4,767.0,10.09
23.7,92.45,246.0,2.94
23.7,92.5,560.0,28.65
23.7,92.55,683.0,25.09
23.7,92.6,996.0,30.41
23.7,92.65,619.0,7.36
23.7,92.7,793.0,21.9
23.7,92.75,439.0,4.41
23.7,92.8,273.0,12.16
23.7,92.85,583.0,23.71
23.7,92.9,337.0,17.73
23.7,92.95,863.0,14.44
23.7,93.0,1064.0,3.26
23.7,93.05,889.0,19.73
23.7,93.1,1179.0,20.99
23.7,93.15,1039.0,8.07
23.7,93.2,808.0,15.05
23.7,93.25,719.0,11.31
23.7,93.3,1304.0,13.6
23.7,93.35,1012.0,9.38
23.7,93.4,1094.0,4.07
23.7,93.45,1550.0,9.83
23.7,93.5,1341.0,27.07
23.7,93.55,1393.0,18.88
23.7,93.6,1301.0,31.61
23.7,93.65,1342.0,13.82
23.7,93.7,944.0,23.95
23.7,93.75,1652.0,27.03
23.7,93.8,2219.0,15.24
23.7,93.85,2004.0,27.62
23.7,93.9,1647.0,23.81
23.7,93.95,710.0,17.15
23.7,94.0,1124.0,25.33
23.7,94.05,1151.0,12.5
23.7,94.1,635.0,14.0
23.7,94.15,184.0,0.41
23.7,94.2,201.0,0.34
23.7,94.25,367.0,8.92
23.7,94.3,777.0,12.07
23.7,94.35,240.0,0.99
23.7,94.4,141.0,1.55
23.7,94.45,109.0,1.94
23.7,94.5,163.0,1.52
23.7,94.55,297.0,6.53
23.7,94.6,365.0,1.25
23.7,94.65,280.0,6.19
23.7,94.7,221.0,3.33
23.7,94.75,363.0,2.03
23.7,94.8,365.0,5.1
23.7,94.85,382.0,3.78
23.7,94.9,399.0,1.62
23.7,94.95,463.0,11.79
23.7,95.0,461.0,14.99
23.7,95.05,449.0,15.0
23.7,95.1,226.0,0.96
23.7,95.15,228.0,4.06
23.7,95.2,227.0,1.57
23.7,95.25,255.0,2.5
23.7,95.3,231.0,2.16
23.7,95.35,236.0,6.67
23.7,95.4,204.0,4.69
23.7,95.45,194.0,2.51
23.7,95.5,259.0,6.97
23.7,95.55,184.0,2.05
23.7,95.6,277.0,13.68
23.7,95.65,173.0,0.33
23.7,95.7,198.0,1.93
23.7,95.75,180.0,0.21
23.7,95.8,185.0,0.27
23.7,95.85,190.0,0.55
23.7,95.9,213.0,1.92
23.7,95.95,510.0,11.42
23.7,96.0,227.0,9.31
23.7,96.05,85.0,0.12
23.7,96.1,89.0,0.6
23.7,96.15,90.0,0.21
23.7,96.2,102.0,0.07
23.7,96.25,114.0,1.05
23.7,96.3,140.0,2.49
23.7,96.35,136.0,0.7
23.7,96.4,143.0,0.49
23.7,96.45,251.0,3.98
23.75,89.5,11.0,0.25
23.75,89.55,13.0,0.34
23.75,89.6,13.0,0.65
23.75,89.65,14.0,0.42
23.75,89.7,9.0,0.38
23.75,89.75,9.0,0.06
23.75,89.8,9.0,0.38
23.75,89.85,1.0,0.0
23.75,89.9,5.0,0.06
23.75,89.95,10.0,0.38
23.75,90.0,7.0,0.34
23.75,90.05,12.0,0.41
23.75,90.1,7.0,0.65
23.75,90.15,10.0,0.47
23.75,90.2,7.0,0.29
23.75,90.25,12.0,0.23
23.75,90.3,5.0,0.1
23.75,90.35,5.0,0.17
23.75,90.4,20.0,1.21
23.75,90.45,7.0,0.44
23.75,90.5,6.0,0.4
23.75,90.55,10.0,0.4
